THERMO
   300.000  1000.000  5000.000
C12H24             2/73 C  12H  24          G  0100.00   5000.00               1
-0.02196964E-06 0.08463556E-10 0.03836054E+06 0.02380117E+03                   4
C6H5(L)            82489C   6H   5          G  0300.00   4000.00  1000.00      1
 0.01721540E+03 0.08621068E-01-0.08221340E-05-0.04752164E-08 0.08844086E-12    2
 0.06385819E+06-0.06139128E+03 0.04854268E+02 0.03031659E+00 0.01742892E-05    3
-0.01811010E-06 0.07392511E-10 0.06798733E+06 0.05854934E+02                   4
C6H5O              82489C   6H   5O   1     G  0300.00   4000.00  1000.00      1
 0.01822638E+03 0.10039851E-01-0.09915668E-05-0.05672804E-08 0.10683716E-12    2
-0.02620846E+05-0.07361390E+03 0.11074965E+01 0.03956945E+00 0.08497295E-05    3
-0.02436311E-06 0.09650659E-10 0.03159672E+05 0.01973496E+03                   4
C6H5OH             82489C   6H   6O   1     G  0300.00   4000.00  1000.00      1
 0.01821632E+03 0.11424269E-01-0.10966843E-05-0.06427442E-08 0.11988930E-12    2
-0.02053664E+06-0.07304233E+03 0.13914556E+01 0.03931957E+00 0.01777096E-04    3
-0.02277673E-06 0.08309659E-10-0.14721809E+05 0.01917813E+03                   4
C6H6               20387C   6H   6          G  0300.00   5000.00  1000.00      1
 0.12910740E+02 0.01723296E+00-0.05024210E-04 0.05893497E-08-0.01947521E-12    2
 0.03664511E+05-0.05002699E+03-0.03138012E+02 0.04723103E+00-0.02962207E-04    3
-0.03262819E-06 0.01718691E-09 0.08890031E+05 0.03657573E+03                   4
C6H7               82489C   6H   7          G  0300.00   4000.00  1000.00      1
 0.01755221E+03 0.12270795E-01-0.11857424E-05-0.06959661E-08 0.13013259E-12    2
 0.16245813E+05-0.07166588E+03 0.04639166E+01 0.03975928E+00 0.02529095E-04    3
-0.02223792E-06 0.07557053E-10 0.02225169E+06 0.02235387E+03                   4
C7H15                   C   7H  15          G  0200.00   6000.00  1000.00      1
 1.64117107E+01 4.03602901E-02-1.47823188E-05 2.44414560E-09-1.49160374E-13    2
-7.76310920E+03-5.49531828E+01 1.02804136E+01 7.01553566E-04 1.59551347E-04    3
-2.09593179E-07 8.33445318E-11-3.60307311E+03-1.03020940E+01                   4
C7H16                   C   7H  16          G  0200.00   6000.00  1000.00      1
 1.85354704E+01 3.91420468E-02-1.36030268E-05 2.22403874E-09-1.33452580E-13    2
-3.19500783E+04-7.01902840E+01 1.11532484E+01-9.49415433E-03 1.95571181E-04    3
-2.49752520E-07 9.84873213E-11-2.67711735E+04-1.59096110E+01                   4
C8H               121686C   8H   1          G  0300.00   5000.00  1000.00      1
 0.14749907E+02 0.09931501E-01-0.03374841E-04 0.04687592E-08-0.02073536E-12    2
 0.13994481E+06-0.04892689E+03 0.04489507E+02 0.03521521E+00-0.10193898E-04    3
-0.02197024E-06 0.14214164E-10 0.14259919E+06 0.03996225E+02                   4
C8H2              121686C   8H   2          G  0300.00   5000.00  1000.00      1
 0.15680213E+02 0.11154614E-01-0.03724372E-04 0.05197891E-08-0.02375550E-12    2
 0.10811225E+06-0.05571437E+03 0.04630427E+02 0.03937080E+00-0.11480348E-04    3
-0.02562213E-06 0.16707913E-10 0.11082850E+06 0.08077425E+01                   4
C8H18(ISO)              C   8H  18          G  0200.00   6000.00  1000.00      1
 1.59899273E+01 5.53184790E-02-1.95267072E-05 3.11779172E-09-1.85312577E-13    2
-3.58757973E+04-6.01161414E+01 8.15737338E-01 7.32643959E-02 1.78300688E-05    3
-6.93589620E-08 3.21629382E-11-3.04772862E+04 2.41509994E+01                   4
C10H22                  C  10H  22    0    0G   300.000  3500.000 1500.00      1
 2.05352720E+01 6.98099545E-02-3.09776016E-05 6.51720071E-09-5.31740962E-13    2
-4.22218237E+04-7.74638559E+01-2.02605526E+00 1.22270429E-01-7.77457814E-05    3
 2.56668256E-08-3.59958561E-12-3.43606190E+04 4.37950066E+01                   4
C12H23             2/73 C  12H  23          G  0100.00   5000.00               1
 2.48802010E+01 7.82500480E-02-3.15509730E-05 5.78789000E-09-3.98279680E-13    2
-4.31106840E+04-9.36552550E+01 2.08692170E+00 1.33149650E-01-8.11574520E-05    3
 2.94092860E-08-6.51952130E-12-3.59128140E+04 2.73552890E+01-3.00344960E+04    4
CCL                40992C   1CL  1          G  0300.00   4000.00  1500.00      1
 0.04306010E+02 0.01816861E-02-0.07184326E-06 0.13544789E-10-0.10024786E-14    2
 0.05198808E+06 0.15585933E+01 0.02871441E+02 0.04709268E-01-0.05629052E-04    3
 0.03086609E-07-0.06379756E-11 0.05237631E+06 0.08859373E+02                   4
CCL2               40992C   1CL  2          G  0300.00   4000.00  1500.00      1
 0.06632435E+02 0.03558831E-02-0.15075925E-06 0.03116243E-09-0.02546496E-13    2
 0.02443636E+06-0.06590137E+02 0.03329579E+02 0.11128527E-01-0.13758908E-04    3
 0.07726329E-07-0.16240696E-11 0.02530408E+06 0.10109753E+02                   4
CCL2CCLO           40992C   2 O  1CL  3     G  0300.00   4000.00  1500.00      1
 0.14973804E+02 0.09004180E-02-0.03714286E-05 0.05602715E-09-0.02392170E-13    2
-0.01781718E+06-0.04510704E+03 0.05066114E+02 0.02846672E+00-0.03113001E-03    3
 0.16054833E-07-0.03208502E-10-0.14743545E+05 0.06663100E+02                   4
CCL2CCLOH          53090C   2H   1O   1CL  3G  0300.00   5000.00  1500.00      1
 0.15672590E+02 0.02218766E-01-0.04425239E-05 0.06261725E-10 0.03673506E-13    2
-0.02855361E+06-0.05085224E+03 0.04602117E+02 0.03408841E+00-0.03836908E-03    3
 0.02120271E-06-0.04527143E-10-0.02507945E+06 0.06859776E+02                   4
CCL2CH             40992H   1C   2CL  2     G  0300.00   4000.00  1500.00      1
 0.11012232E+02 0.13644768E-02-0.03497001E-05 0.11074664E-10 0.03844298E-13    2
 0.02706218E+06-0.02886257E+03 0.02961736E+02 0.02429422E+00-0.02731403E-03    3
 0.14931844E-07-0.03162965E-10 0.02960232E+06 0.13174856E+02                   4
CCL2HOO            53090C   1H   1O   2CL  2G  0300.00   5000.00  1500.00      1
 0.12739674E+02 0.16717894E-02-0.03280073E-05 0.09239023E-10 0.02183938E-13    2
-0.05665040E+05-0.03552584E+03 0.03425417E+02 0.02745544E+00-0.02973832E-03    3
 0.15883908E-07-0.03309427E-10-0.02675528E+05 0.13334742E+02                   4
CCL2OHCH2          53090C   2H   3O   1CL  2G  0300.00   5000.00  1500.00      1
 0.16063548E+02 0.02856411E-01-0.05564238E-05 0.02056416E-09 0.02871365E-13    2
-0.01756114E+06-0.05438455E+03 0.02870958E+02 0.04462273E+00-0.05377945E-03    3
 0.03093185E-06-0.06719238E-10-0.13796362E+05 0.13054657E+02                   4
CCL2OHCHCL         53090C   2H   2O   1CL  3G  0300.00   5000.00  1500.00      1
 0.01681474E+03 0.02433420E-01-0.04717311E-05 0.15953268E-10 0.02647196E-13    2
-0.02217114E+06-0.05406904E+03 0.05487264E+02 0.03719540E+00-0.04391385E-03    3
 0.02501465E-06-0.05417859E-10-0.01882134E+06 0.04237537E+02                   4
CCL3               40992C   1CL  3          G  0300.00   4000.00  1500.00      1
 0.09375859E+02 0.05723237E-02-0.02242398E-05 0.04238665E-09-0.03174834E-13    2
 0.05113147E+05-0.01813304E+03 0.04292822E+02 0.01682379E+00-0.02044420E-03    3
 0.11358048E-07-0.02371492E-10 0.06477756E+05 0.07677873E+02                   4
CCL3CCLH2          53090C   2H   2CL  4     G  0300.00   5000.00  1500.00      1
 0.01788619E+03 0.02281235E-01-0.04746597E-05 0.01962666E-09 0.02451768E-13    2
-0.02496335E+06-0.06312882E+03 0.03463508E+02 0.04144805E+00-0.04421052E-03    3
 0.02320524E-06-0.04772524E-10-0.02028144E+06 0.12759561E+02                   4
CCL3CCLO           40992C   2 O  1CL  4     G  0300.00   4000.00  1500.00      1
 0.01687400E+03 0.13418761E-02-0.04555006E-05 0.07178333E-09-0.04348641E-13    2
-0.03442277E+06-0.05295025E+03 0.06334166E+02 0.03461171E+00-0.04173791E-03    3
 0.02324686E-06-0.04882450E-10-0.03152120E+06 0.07697654E+01                   4
CCL3CH2            53090C   2H   2CL  3     G  0300.00   5000.00  1500.00      1
 0.14682432E+02 0.02202648E-01-0.03960690E-05 0.02319279E-10 0.03655521E-13    2
 0.03875530E+05-0.04495230E+03 0.05008132E+02 0.03031102E+00-0.03453619E-03    3
 0.01951049E-06-0.04245839E-10 0.06936588E+05 0.05474640E+02                   4
CCL3CHCL           53090C   2H   1CL  4     G  0300.00   5000.00  1500.00      1
 0.16101979E+02 0.15972234E-02-0.04069891E-05 0.04158082E-09-0.11056349E-14    2
-0.02318813E+04-0.04936573E+03 0.05761929E+02 0.03433482E+00-0.04163980E-03    3
 0.02362341E-06-0.05054182E-10 0.02663919E+05 0.03399587E+02                   4
CCL3CHO            53090C   2H   1O   1CL  3G  0300.00   5000.00  1500.00      1
 0.15321347E+02 0.01914228E-01-0.03622777E-05 0.05526563E-10 0.03016202E-13    2
-0.02886498E+06-0.04774515E+03 0.05016866E+02 0.02961902E+00-0.03140320E-03    3
 0.16666434E-07-0.03481661E-10-0.02544921E+06 0.06644421E+02                   4
CCL3OO             53090C   1O   2CL  3     G  0300.00   5000.00  1500.00      1
 0.14732491E+02 0.08345102E-02-0.03627944E-05 0.07101158E-09-0.05165897E-13    2
-0.05526644E+05-0.04381960E+03 0.04317420E+02 0.03486414E+00-0.04287094E-03    3
 0.02371950E-06-0.04903871E-10-0.02855911E+05 0.08720693E+02                   4
CCL4               40992C   1CL  4          G  0300.00   4000.00  1500.00      1
 0.12225698E+02 0.07440275E-02-0.03141658E-05 0.06499383E-09-0.05330319E-13    2
-0.14399312E+05-0.03133566E+03 0.05107111E+02 0.02402468E+00-0.02980593E-03    3
 0.01678330E-06-0.03535252E-10-0.12531981E+05 0.04640845E+02                   4
CCLH2OO            53090C   1H   2O   2CL  1G  0300.00   5000.00  1500.00      1
 0.11313508E+02 0.02330645E-01-0.03546376E-05-0.02064087E-09 0.06154082E-13    2
-0.04225590E+05-0.03183829E+03 0.15835406E+01 0.02745395E+00-0.02803155E-03    3
 0.14915985E-07-0.03172719E-10-0.08340802E+04 0.01999022E+03                   4
CH                121286C   1H   1          G  0300.00   5000.00  1000.00      1
 0.02196223E+02 0.02340381E-01-0.07058201E-05 0.09007582E-09-0.03855040E-13    2
 0.07086723E+06 0.09178373E+02 0.03200202E+02 0.02072875E-01-0.05134431E-04    3
 0.05733890E-07-0.01955533E-10 0.07045259E+06 0.03331587E+02                   4
CH+               121286C   1H   1E  -1     G  0300.00   5000.00  1000.00      1
 0.02753358E+02 0.15528998E-02-0.05368453E-05 0.08921772E-09-0.05416801E-13    2
 0.01948467E+07 0.04654892E+02 0.03327207E+02 0.13470505E-02-0.03895861E-04    3
 0.05129390E-07-0.02054575E-10 0.01946452E+07 0.14084738E+01                   4
CH2               120186C   1H   2          G  0250.00   4000.00  1000.00      1
 0.03636407E+02 0.01933056E-01-0.01687016E-05-0.10098994E-09 0.01808255E-12    2
 0.04534134E+06 0.02156560E+02 0.03762237E+02 0.11598191E-02 0.02489585E-05    3
 0.08800836E-08-0.07332435E-11 0.04536790E+06 0.01712577E+02                   4
CH2(S)             31287C   1H   2          G  0300.00   4000.00  1000.00      1
 0.03552888E+02 0.02066788E-01-0.01914116E-05-0.11046733E-09 0.02021349E-12    2
 0.04984975E+06 0.01686570E+02 0.03971265E+02-0.01699088E-02 0.10253689E-05    3
 0.02492550E-07-0.01981266E-10 0.04989367E+06 0.05753207E+00                   4
CH2CCL             53090C   2H   2CL  1     G  0300.00   5000.00  1500.00      1
 0.09117805E+02 0.02336015E-01-0.03466389E-05-0.03584809E-09 0.08154328E-13    2
 0.02697366E+06-0.02251741E+03 0.15531771E+01 0.02243158E+00-0.02366950E-03    3
 0.13232700E-07-0.02931822E-10 0.02962338E+06 0.01769303E+03                   4
CH2CCL2            53090C   2H   2CL  2     G  0300.00   5000.00  1500.00      1
 0.11694514E+02 0.02435982E-01-0.03733045E-05-0.14194121E-10 0.05199337E-13    2
-0.04601974E+05-0.03547414E+03 0.15271658E+01 0.02983780E+00-0.03171097E-03    3
 0.01728379E-06-0.03709638E-10-0.11739856E+04 0.01827540E+03                   4
CH2CCLOH           53090C   2H   3O   1CL  1G  0300.00   5000.00  1500.00      1
 0.12676007E+02 0.03201391E-01-0.04788878E-05-0.02136104E-09 0.07030796E-13    2
-0.02402379E+06-0.04128497E+03 0.06647839E+01 0.03723168E+00-0.04115205E-03    3
 0.02307135E-06-0.05021609E-10-0.02012318E+06 0.02165269E+03                   4
CH2CHCCH           82489C   4H   4          G  0300.00   4000.00  1000.00      1
 0.10697773E+02 0.06982014E-01-0.06567747E-05-0.03884517E-08 0.07200946E-12    2
 0.03034803E+06-0.03128430E+03 0.03233893E+02 0.01865634E+00 0.12703205E-05    3
-0.09410096E-07 0.02956110E-10 0.03301097E+06 0.09922676E+02                   4
CH2CHCCH2          82489C   4H   5          G  0300.00   4000.00  1000.00      1
 0.11997762E+02 0.07990580E-01-0.08098172E-05-0.04568733E-08 0.08636911E-12    2
 0.03228493E+06-0.03528494E+03 0.03879443E+02 0.01997663E+00 0.01872777E-04    3
-0.09306953E-07 0.02386116E-10 0.03526859E+06 0.09842152E+02                   4
CH2CHCH2           82489C   3H   5          G  0300.00   4000.00  1000.00      1
 0.09651539E+02 0.08075596E-01-0.07965424E-05-0.04650696E-08 0.08603281E-12    2
 0.15300955E+05-0.02686773E+03 0.02276486E+02 0.01985564E+00 0.11238421E-05    3
-0.10145757E-07 0.03441342E-10 0.01789496E+06 0.13725151E+02                   4
CH2CHCHCH          82489C   4H   5          G  0300.00   4000.00  1000.00      1
 0.12865971E+02 0.07943369E-01-0.08626466E-05-0.04655635E-08 0.08951131E-12    2
 0.03783552E+06-0.04182502E+03 0.02995240E+02 0.02288456E+00 0.01975471E-04    3
-0.11482454E-07 0.03197823E-10 0.04142218E+06 0.12894539E+02                   4
CH2CHCHCH2        120189C   4H   6          G  0300.00   4000.00  1000.00      1
 0.12544366E+02 0.09596525E-01-0.09187012E-05-0.05429640E-08 0.10053636E-12    2
 0.08597330E+05-0.04217450E+03 0.01931624E+02 0.02479030E+00 0.03018071E-04    3
-0.11546856E-07 0.02586623E-10 0.12554682E+05 0.01701999E+03                   4
CH2CHCL            53090C   2H   3CL  1     G  0300.00   5000.00  1500.00      1
 0.10298199E+02 0.03042925E-01-0.03881390E-05-0.04925564E-09 0.10050715E-13    2
-0.02492899E+05-0.03108614E+03 0.11180263E+00 0.02796358E+00-0.02726558E-03    3
 0.14632574E-07-0.03204074E-10 0.12878441E+04 0.02381617E+03                   4
CH2CHO            SAND86O   1H   3C   2     G   300.000  5000.000  1000.000    1
 0.05975670E+02 0.08130591E-01-0.02743624E-04 0.04070304E-08-0.02176017E-12    2
 0.04903218E+04-0.05045251E+02 0.03409062E+02 0.10738574E-01 0.01891492E-04    3
-0.07158583E-07 0.02867385E-10 0.15214766E+04 0.09558290E+02                   4
CH2CL              53090C   1H   2CL  1     G  0300.00   5000.00  1500.00      1
 0.06822514E+02 0.16597443E-02-0.02075515E-05-0.02793518E-09 0.05509086E-13    2
 0.10804545E+05-0.10905042E+02 0.02419924E+02 0.13033171E-01-0.13565594E-04    3
 0.07836107E-07-0.01800534E-10 0.12431121E+05 0.12698449E+02                   4
CH2CL2            112989C   1H   2CL  2     G  0300.00   5000.00  1000.00      1
 0.05917327E+02 0.06762395E-01-0.02676163E-04 0.04856687E-08-0.03316973E-12    2
-0.13859256E+05-0.03877739E+02 0.14232844E+01 0.02116658E+00-0.02178088E-03    3
 0.13458726E-07-0.03811649E-10-0.12686636E+05 0.01893445E+03                   4
CH2CLCCL2          53090C   2H   2CL  3     G  0300.00   5000.00  1500.00      1
 0.14381561E+02 0.02379634E-01-0.04167425E-05-0.02445116E-10 0.04499574E-13    2
-0.02746720E+05-0.04351762E+03 0.03351194E+02 0.03297632E+00-0.03604138E-03    3
 0.01977452E-06-0.04233823E-10 0.08620011E+04 0.14447600E+02                   4
CH2CLCCLO          53090C   2H   2O   1CL  2G  0300.00   5000.00  1500.00      1
 0.13920275E+02 0.02589602E-01-0.04141891E-05-0.16431689E-10 0.06237174E-13    2
-0.03517256E+06-0.04389502E+03 0.02705994E+02 0.03210128E+00-0.03357727E-03    3
 0.01814310E-06-0.03890009E-10-0.03130905E+06 0.15660126E+02                   4
CH2CLCH2           53090C   2H   4CL  1     G  0300.00   5000.00  1500.00      1
 0.11670112E+02 0.03554721E-01-0.04124240E-05-0.07276109E-09 0.13167557E-13    2
 0.06201629E+05-0.03604549E+03 0.16358643E+01 0.02680201E+00-0.02491421E-03    3
 0.13492354E-07-0.03046571E-10 0.10142940E+05 0.01864247E+03                   4
CH2CLCH2CL         53090C   2H   4CL  2     G  0300.00   5000.00  1500.00      1
 0.14431431E+02 0.03836770E-01-0.05299122E-05-0.05165412E-09 0.11776360E-13    2
-0.02296285E+06-0.05130124E+03-0.02436500E+01 0.04032574E+00-0.03956993E-03    3
 0.02074244E-06-0.04412604E-10-0.01767830E+06 0.02741366E+03                   4
CH2CLCHCL          53090C   2H   3CL  2     G  0300.00   5000.00  1500.00      1
 0.12955933E+02 0.03001688E-01-0.04165161E-05-0.03909055E-09 0.09041090E-13    2
 0.09932077E+04-0.03925386E+03 0.02276185E+02 0.03011400E+00-0.03047664E-03    3
 0.16548801E-07-0.03613198E-10 0.04836340E+05 0.01792166E+03                   4
CH2CLCHCL2         53090C   2H   3CL  3     G  0300.00   5000.00  1500.00      1
 0.16187391E+02 0.03047680E-01-0.05011496E-05-0.15967010E-10 0.07107547E-13    2
-0.02474417E+06-0.05695454E+03 0.12390108E+01 0.04148443E+00-0.04188653E-03    3
 0.02163214E-06-0.04467363E-10-0.01960717E+06 0.02257855E+03                   4
CH2CLCHO           53090C   2H   3O   1CL  1G  0300.00   5000.00  1500.00      1
 0.12279553E+02 0.03320979E-01-0.04106709E-05-0.06199826E-09 0.11905937E-13    2
-0.02678416E+06-0.03762355E+03 0.06553003E+01 0.02959045E+00-0.02635055E-03    3
 0.13275453E-07-0.02838288E-10-0.02227004E+06 0.02576796E+03                   4
CH2CO             121686C   2H   2O   1     G  0300.00   5000.00  1000.00      1
 0.06038817E+02 0.05804840E-01-0.01920953E-04 0.02794484E-08-0.14588676E-13    2
-0.08583402E+05-0.07657581E+02 0.02974970E+02 0.12118712E-01-0.02345045E-04    3
-0.06466685E-07 0.03905649E-10-0.07632636E+05 0.08673553E+02                   4
CH2F2              82489C   1H   2F   2     G  0300.00   5000.00  1000.00      1
 0.04730052E+02 0.07997300E-01-0.03186045E-04 0.05801159E-08-0.03967925E-12    2
-0.05637288E+06-0.04954843E+01 0.03669433E+01 0.02168917E+00-0.02441912E-03    3
 0.01942310E-06-0.06978343E-10-0.05510102E+06 0.02202214E+03                   4
CH2HCO            120186O   1H   3C   2     G  0300.00   5000.00  1000.00      1
 0.05975670E+02 0.08130591E-01-0.02743624E-04 0.04070304E-08-0.02176017E-12    2
 0.04903218E+04-0.05045251E+02 0.03409062E+02 0.10738574E-01 0.01891492E-04    3
-0.07158583E-07 0.02867385E-10 0.15214766E+04 0.09558290E+02                   4
CH2O              121286C   1H   2O   1     G  0300.00   5000.00  1000.00      1
 0.02995606E+02 0.06681321E-01-0.02628954E-04 0.04737153E-08-0.03212517E-12    2
-0.15320369E+05 0.06912572E+02 0.16527311E+01 0.12631439E-01-0.01888168E-03    3
 0.02050031E-06-0.08413237E-10-0.14865404E+05 0.13784820E+02                   4
CH2OH             120186H   3C   1O   1     G  0250.00   4000.00  1000.00      1
 0.06327520E+02 0.03608270E-01-0.03201547E-05-0.01938750E-08 0.03509704E-12    2
-0.04474509E+05-0.08329365E+02 0.02862628E+02 0.10015273E-01-0.05285435E-05    3
-0.05138539E-07 0.02246041E-10-0.03349678E+05 0.10397938E+02                   4
CH2OHCCL2          53090C   2H   3O   1CL  2G  0300.00   5000.00  1500.00      1
 0.16021814E+02 0.02846351E-01-0.04974217E-05-0.02167449E-10 0.05246046E-13    2
-0.01829578E+06-0.05402134E+03 0.01922939E+02 0.04158207E+00-0.04427504E-03    3
 0.02343015E-06-0.04851867E-10-0.13755118E+05 0.02001901E+03                   4
CH2OHCHCL          53090C   2H   4O   1CL  1G  0300.00   5000.00  1500.00      1
 0.14462976E+02 0.03569514E-01-0.05419118E-05-0.02862176E-09 0.08920560E-13    2
-0.14755591E+05-0.04942815E+03 0.03505696E+01 0.04212748E+00-0.04493839E-03    3
 0.02448187E-06-0.05236589E-10-0.10073139E+05 0.02495260E+03                   4
CH2SICL            40992H   2C   1SI  1CL  1G  0300.00   4000.00  1500.00      1
 0.09915966E+02 0.01896318E-01-0.03304238E-05-0.03882353E-09 0.10891692E-13    2
 0.01906587E+06-0.02389137E+03 0.03514077E+02 0.01959494E+00-0.02147273E-03    3
 0.12140170E-07-0.02691322E-10 0.02123280E+06 0.09882836E+02                   4
CH2SICL3           40992H   2C   1SI  1CL  3G  0300.00   4000.00  1500.00      1
 0.14762399E+02 0.02289498E-01-0.04148337E-05-0.15261818E-10 0.07724698E-13    2
-0.04947703E+06-0.04020475E+03 0.06718170E+02 0.02712662E+00-0.03168528E-03    3
 0.01809641E-06-0.03938905E-10-0.04710183E+06 0.11673601E+01                   4
CH2SIH2CL          40992H   4C   1SI  1CL  1G  0300.00   4000.00  1500.00      1
 0.12605613E+02 0.03468476E-01-0.04606433E-05-0.09748147E-09 0.02077680E-12    2
-0.05748538E+05-0.03743182E+03 0.02426228E+02 0.03028055E+00-0.03039199E-03    3
 0.16125995E-07-0.03425629E-10-0.02268890E+05 0.16577359E+02                   4
CH2SIHCL2          40992H   3C   1SI  1CL  2G  0300.00   4000.00  1500.00      1
 0.13650924E+02 0.02909029E-01-0.04521180E-05-0.05274787E-09 0.13893196E-13    2
-0.02781262E+06-0.03810353E+03 0.04180967E+02 0.03005761E+00-0.03288771E-03    3
 0.01822025E-06-0.03925699E-10-0.02480329E+06 0.11348450E+02                   4
CH3               121286C   1H   3          G  0300.00   5000.00  1000.00      1
 0.02844051E+02 0.06137974E-01-0.02230345E-04 0.03785161E-08-0.02452159E-12    2
 0.16437809E+05 0.05452697E+02 0.02430442E+02 0.11124099E-01-0.01680220E-03    3
 0.16218288E-07-0.05864952E-10 0.16423781E+05 0.06789794E+02                   4
CH3C(O)CL          53090C   2H   3O   1CL  1G  0300.00   5000.00  1500.00      1
 0.12405677E+02 0.03210496E-01-0.03737156E-05-0.06739591E-09 0.12191219E-13    2
-0.03432420E+06-0.03909195E+03 0.02275117E+02 0.02518533E+00-0.02152419E-03    3
 0.10840052E-07-0.02369191E-10-0.03024375E+06 0.16570161E+02                   4
CH3CC              82489C   3H   3          G  0300.00   4000.00  1000.00      1
 0.07640221E+02 0.05233556E-01-0.05053635E-05-0.02919772E-08 0.05445700E-12    2
 0.05909763E+06-0.16295735E+02 0.03798751E+02 0.08749062E-01 0.02523014E-04    3
-0.15293730E-08-0.14105619E-11 0.06077425E+06 0.05989223E+02                   4
CH3CCCH2           82489C   4H   5          G  0300.00   4000.00  1000.00      1
 0.11565059E+02 0.08030297E-01-0.07649450E-05-0.04476533E-08 0.08313260E-12    2
 0.03256813E+06-0.03014066E+03 0.05068450E+02 0.15717475E-01 0.02968975E-04    3
-0.04990586E-07-0.02984224E-11 0.03518855E+06 0.06791893E+02                   4
CH3CCCH3          120189C   4H   6          G  0300.00   4000.00  1000.00      1
 0.11336582E+02 0.10057637E-01-0.09511323E-05-0.05660496E-08 0.10494509E-12    2
 0.15476594E+05-0.03350866E+03 0.04077105E+02 0.01703158E+00 0.04707490E-04    3
-0.03767239E-07-0.02066962E-10 0.01859756E+06 0.08444801E+02                   4
CH3CCH2            82489C   3H   5          G  0300.00   4000.00  1000.00      1
 0.09101018E+02 0.07964167E-01-0.07884945E-05-0.04562036E-08 0.08529212E-12    2
 0.02670680E+06-0.02150559E+03 0.03385811E+02 0.14045337E-01 0.03204127E-04    3
-0.03824120E-07-0.09053742E-11 0.02909066E+06 0.11266487E+02                   4
CH3CCL             53090C   2H   3CL  1     G  0300.00   5000.00  1500.00      1
 0.10239621E+02 0.02767116E-01-0.03228852E-05-0.05752548E-09 0.10434300E-13    2
 0.02633606E+06-0.02806184E+03 0.01687397E+02 0.02164346E+00-0.01891465E-03    3
 0.09699015E-07-0.02134580E-10 0.02975387E+06 0.01882235E+03                   4
CH3CCL2            53090C   2H   3CL  2     G  0300.00   5000.00  1500.00      1
 0.13000347E+02 0.02940484E-01-0.03746456E-05-0.05040643E-09 0.10063317E-13    2
-0.04228816E+04-0.03979862E+03 0.03213472E+02 0.02587378E+00-0.02419993E-03    3
 0.12738171E-07-0.02788481E-10 0.03325662E+05 0.13333204E+02                   4
CH3CCL3            53090C   2H   3CL  3     G  0300.00   5000.00  1500.00      1
 0.16371605E+02 0.02935021E-01-0.04836108E-05-0.14547226E-10 0.06731690E-13    2
-0.02378095E+06-0.05941863E+03 0.02484363E+02 0.03909474E+00-0.04013637E-03    3
 0.02110179E-06-0.04418213E-10-0.01902539E+06 0.14356027E+02                   4
CH3CCLO            53090C   2H   3O   1CL  1G  0300.00   5000.00  1500.00      1
 0.12405953E+02 0.03210266E-01-0.03736396E-05-0.06740236E-09 0.12190806E-13    2
-0.03432283E+06-0.03909604E+03 0.02277402E+02 0.02517912E+00-0.02151631E-03    3
 0.10835236E-07-0.02368078E-10-0.03024307E+06 0.16555561E+02                   4
CH3CH2CCH         120189C   4H   6          G  0300.00   4000.00  1000.00      1
 0.12006946E+02 0.09576069E-01-0.08995018E-05-0.05369808E-08 0.09934174E-12    2
 0.01729419E+06-0.03802692E+03 0.03726043E+02 0.02053492E+00 0.03021439E-04    3
-0.08131812E-07 0.10952799E-11 0.02048821E+06 0.08538826E+02                   4
CH3CH2CL           53090C   2H   5CL  1     G  0300.00   5000.00  1500.00      1
 0.13011182E+02 0.04448941E-01-0.05200473E-05-0.09119710E-09 0.16588421E-13    2
-0.02013502E+06-0.04677847E+03-0.06981899E+01 0.03567705E+00-0.03230260E-03    3
 0.01689621E-06-0.03727523E-10-0.14760543E+05 0.02802218E+03                   4
CH3CH2O           103190C   2H   5O   1     G  0300.00   4000.00  1500.00      1
 0.11871147E+02 0.05390415E-01-0.04990159E-05-0.02399584E-08 0.04255456E-12    2
-0.05950457E+05-0.03996584E+03 0.06904570E+01 0.02951397E+00-0.02245116E-03    3
 0.10116003E-07-0.02044100E-10-0.15599183E+04 0.02130229E+03                   4
CH3CHCH            82489C   3H   5          G  0300.00   4000.00  1000.00      1
 0.09209764E+02 0.07871412E-01-0.07724522E-05-0.04497357E-08 0.08377272E-12    2
 0.02853967E+06-0.02232369E+03 0.03161863E+02 0.15180997E-01 0.02722659E-04    3
-0.05177112E-07 0.05435286E-12 0.03095547E+06 0.11979733E+02                   4
CH3CHCL            53090C   2H   4CL  1     G  0300.00   5000.00  1500.00      1
 0.11662910E+02 0.03539284E-01-0.03858423E-05-0.08186870E-09 0.14075489E-13    2
 0.03696641E+05-0.03616107E+03 0.01903574E+02 0.02438192E+00-0.02062778E-03    3
 0.10683821E-07-0.02414460E-10 0.07722870E+05 0.01768152E+03                   4
CH3CHCL2           53090C   2H   4CL  2     G  0300.00   5000.00  1500.00      1
 0.14543108E+02 0.03772378E-01-0.05189301E-05-0.05141063E-09 0.11630760E-13    2
-0.02277045E+06-0.05147426E+03 0.04510763E+01 0.03884900E+00-0.03832912E-03    3
 0.02029502E-06-0.04357591E-10-0.01767233E+06 0.02414545E+03                   4
CH3CHO            L 8/88C   2H   4O   1     G   200.000  6000.000  1000.000    1
 0.54041108E+01 0.11723059E-01-0.42263137E-05 0.68372451E-09-0.40984863E-13    2
